gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR	Chromosome	Gene_Start	Gene_End	Chromosome_type
ENSG00000205362.11	13	0.0347265761759599	0.0295583301244739	1.17484905370912	0.240055110954435	5.5986748270129	1.05930716350383	14.2358122419958	0.285903959362246	0.694410792465314	16	56638666	56640087	Autosomal
ENSG00000205534.6	2	0.143965894579032	0.0758597420002966	1.89779045885061	0.0577236905816997	0	1	0.0138722602263033	0.906241533487983	0.395480473649534	16	29527568	29594966	Autosomal
ENSG00000205790.1	2	-0.0905784578624125	0.0775562762514241	-1.16790622552291	0.242844592684051	0	1	0.0614756232450315	0.804178677755817	0.697462585821594	19	4679282	4685948	Autosomal
ENSG00000205869.2	10	-0.00852156790176704	0.0272662649519561	-0.312531544631517	0.754636593635883	0	1	3.45762114998362	0.943364969858822	0.951162850446042	11	1584342	1585283	Autosomal
ENSG00000205890.3	2	-0.144889033662633	0.0845181281133926	-1.71429534582504	0.0864744974817634	0	1	0.145928266021307	0.702457222930091	0.46978210697158	16	3032481	3039133	Autosomal
ENSG00000206172.8	12	-0.236982607855893	0.0582173638542688	-4.07065164353911	4.68818113476976e-05	28.7204208314695	1.40292635235071	14.2791383821212	0.21793063254059	0.00384123431337365	16	176680	177522	Autosomal
ENSG00000206341.7	13	0.0753160268424073	0.0464886716311285	1.6200941906883	0.105212045147859	0	1	5.05871416399718	0.95598904047676	0.505377116616618	6	29887752	29890482	Autosomal
ENSG00000206417.8	13	0.0458747010747271	0.0285113533764811	1.60899766731414	0.107616851693938	0.924168236512422	1.00932788774076	10.9294861555999	0.534971233901235	0.509775558370128	3	129315392	129326225	Autosomal
ENSG00000206432.4	5	0.0293480062805841	0.03703603198521	0.79241767293818	0.428117177946445	0	1	2.50414025246208	0.643894570357898	0.830962972961682	18	5882072	5895955	Autosomal
ENSG00000206612.1	2	0.0420508892060742	0.161457896783837	0.260444921206751	0.794520596037402	73.5050465035188	3.77430366176264	3.77430366176264	0.0520455598117117	0.960970257484937	12	48656648	48656782	Autosomal
ENSG00000206634.1	2	0.0407036940486732	0.136332898241303	0.298561055869504	0.765274983700224	0	1	0.390837018985845	0.531859756928982	0.953864439456349	7	65755526	65755659	Autosomal
ENSG00000206674.1	2	-0.0686647707041779	0.106279839523635	-0.646075220022401	0.518230642514989	0	1	0.0343588329791951	0.85294561514542	0.873197811519601	19	40299478	40299584	Autosomal
ENSG00000206680.1	3	-0.167888117999435	0.087596029307798	-1.91661790295886	0.0552864918846872	0	1	0.473098401637726	0.789347044825586	0.389734677629995	1	92837289	92837383	Autosomal
ENSG00000206685.1	2	0.392205326615581	0.110368677154703	3.55359271060057	0.000380007229285924	0	1	0.0022942582602073	0.961797201751698	0.0184715360948664	X	47087506	47087612	Sex
ENSG00000206762.1	2	-0.00392559678788377	0.0842799783336861	-0.0465780469513331	0.962849529031272	0	1	0.912375774683981	0.339484840657719	0.993920344745974	1	205595041	205595147	Autosomal
ENSG00000206785.1	2	0.0330034155267866	0.11137161955907	0.296335957557678	0.766973528275145	0	1	0.65356394677991	0.418841350163692	0.954172417810317	7	65760052	65760186	Autosomal
ENSG00000206791.1	2	0.154972488433091	0.103301542043894	1.50019530557677	0.133563818930398	0	1	0.550644564451693	0.458054445012348	0.559758955721592	1	148014417	148014583	Autosomal
ENSG00000206828.1	2	-0.500702913150057	0.124800338108057	-4.01203170392479	6.01984130114617e-05	0	1	0.844721616930839	0.358049868254878	0.00461106004952162	1	149636766	149636929	Autosomal
ENSG00000206834.1	3	0.125204883962535	0.125699386758715	0.996065988793339	0.319218083783541	60.8572302281597	2.55475022802145	5.14395372232155	0.0763843947279389	0.766859881158442	11	93732004	93732133	Autosomal
ENSG00000206838.1	2	-0.106598318273031	0.108806524700605	-0.979705202113102	0.327231657508063	0	1	0.376662708833834	0.539394732007704	0.774202993716118	7	45104349	45104482	Autosomal
ENSG00000206910.1	2	0.137081990786727	0.111998651585217	1.22396108208879	0.220966909190408	39.1134734849616	1.6423994884205	1.6423994884205	0.199996566448887	0.672105639700564	6	159785594	159785733	Autosomal
ENSG00000206913.1	2	0.120496335203291	0.166755713234311	0.722591945224566	0.469930618312236	67.3418006948455	3.06201818004757	3.06201818004757	0.0801420718858184	0.849533835493173	11	74252414	74252552	Autosomal
ENSG00000206991.1	2	0.133729421326673	0.0976921048440697	1.3688866827071	0.171034699191145	0	1	0.162945309139563	0.68645919252349	0.614141623041195	15	43637632	43637738	Autosomal
ENSG00000207051.1	7	0.0252837957431904	0.0571170138140706	0.442666625140719	0.658006886246078	0	1	1.09096406217363	0.981927771892724	0.920500571676691	13	27255401	27255526	Autosomal
ENSG00000207062.1	2	-0.0763763819278653	0.109928054978871	-0.694785166011945	0.487189945844911	0	1	0.66113676794687	0.416158908112326	0.859276700249798	7	65070538	65070672	Autosomal
ENSG00000207119.2	2	0.0187300312399743	0.125858844644213	0.148817759235926	0.881697436842426	0	1	0.0636721897434786	0.800783304831737	0.978806179047825	15	69457941	69458149	Autosomal
ENSG00000207128.1	2	-0.263877944725536	0.0809234894422865	-3.2608325041857	0.00111085638588953	0	1	0.689847866177233	0.406216131881942	0.0391185663385647	8	10476223	10476329	Autosomal
ENSG00000207129.1	2	-0.120320207177928	0.090607051584875	-1.3279342509586	0.184199828476503	0	1	0.0275668902946262	0.868131138638407	0.633388883884116	5	88274258	88274376	Autosomal
ENSG00000207145.1	13	0.0523376829118718	0.0418917478282399	1.24935543693381	0.211535099906496	0	1	6.86390749999411	0.866474459789046	0.662760538417225	11	93733466	93733597	Autosomal
ENSG00000207165.1	12	0.0771168980912861	0.0354041960615911	2.17818526247932	0.0293922468238628	22.2739726407119	1.28657032138991	13.4514862186508	0.264842870153973	0.283049035887604	X	154400281	154400415	Sex
ENSG00000207186.1	3	-0.113247616432976	0.112657528169737	-1.00523789464251	0.314782312106944	0	1	1.5557314982813	0.459385409497735	0.764192833472013	2	241584968	241585075	Autosomal
ENSG00000207207.1	2	-0.202415105891611	0.115066834853166	-1.75910900955873	0.0785589949216164	0	1	0.295741303449244	0.586564641538864	0.452561716257409	2	85434507	85434619	Autosomal
ENSG00000207217.1	2	0.252786275006705	0.116661448036767	2.16683642506337	0.0302473289460533	0	1	0.095041362158606	0.757863355211746	0.287612543858992	7	6016877	6017011	Autosomal
ENSG00000207291.1	3	0.130393875470883	0.0842797778634609	1.54715494957913	0.121825886266338	0	1	1.38280588225857	0.50087288075054	0.537807808606695	X	101634006	101634112	Sex
ENSG00000207304.1	13	0.0950407634571367	0.0491799568533103	1.93251010245121	0.0532965763516038	64.442672150148	2.81235981573953	35.7765598378889	0.000351895511934965	0.381627920637988	11	93732361	93732499	Autosomal
ENSG00000207340.1	2	-0.0105830326716875	0.0979171776407033	-0.10808147177731	0.913931065427956	0	1	0.436441269786067	0.508845123142101	0.986091963013047	1	148362370	148362533	Autosomal
ENSG00000207357.1	13	0.0720486849889256	0.0622365300128752	1.15765909465101	0.247003183130351	36.1998688410107	1.56739489689764	17.8658418443036	0.11982515982554	0.702018654813408	19	1021522	1021628	Autosomal
ENSG00000207392.1	2	-0.0156280622029754	0.108187284695514	-0.144453779822273	0.885142151927334	0	1	0.020538664307466	0.886042856111395	0.97928819083875	6	159780250	159780381	Autosomal
ENSG00000207399.1	2	0.0651578736779625	0.141243718659786	0.461315195438236	0.644572484529768	0	1	0.429743123979408	0.512115020304448	0.91622875734111	8	103384961	103385067	Autosomal
ENSG00000207405.1	13	-0.0013734942767542	0.0432904817211093	-0.0317273964656406	0.974689446660776	21.7284646082283	1.27760365884572	15.1905072282799	0.231183144730933	0.995754527868917	16	1962973	1963106	Autosomal
ENSG00000207406.1	3	0.124817493844299	0.0994459132738972	1.25512944408809	0.209431773295341	2.3816073938888	1.024397117493	1.79518231598108	0.407550202328709	0.659987391507008	2	206162228	206162359	Autosomal
ENSG00000207425.1	2	-0.0634495871938562	0.122681757646134	-0.517188442774609	0.605024618979074	0	1	0.00607540463465783	0.937871897288403	0.904415446585139	16	14915457	14915556	Autosomal
ENSG00000207507.1	6	0.180809422456348	0.0825658550421709	2.1898813058255	0.0285328460854071	22.0932135164952	1.2835852242625	5.52439975470309	0.355277776938593	0.278536751572235	19	893484	893590	Autosomal
ENSG00000207523.1	3	0.0263667781281794	0.0973528946405609	0.270837125342075	0.786516304731931	0	1	1.52635412565542	0.466182979140223	0.959410906174372	1	92840719	92840851	Autosomal
ENSG00000207525.1	2	-0.108710695218725	0.126129486305645	-0.861897549913823	0.388743897383218	29.8350288206641	1.42521258569904	1.42521258569904	0.232547338830581	0.81057620082556	16	74463888	74463988	Autosomal
ENSG00000207554.1	11	-0.0616911080414328	0.0552560488998436	-1.1164589084763	0.264225749934967	29.1420376228939	1.41127400005944	14.3918010848166	0.155858636507562	0.72094722417518	20	63942631	63942726	Autosomal
ENSG00000207561.1	2	-0.0703023349089636	0.111002429318493	-0.633340507415827	0.526511306204241	0	1	0.78152281117872	0.376675814281982	0.876097960187904	17	68424451	68424548	Autosomal
ENSG00000207697.1	2	-0.0732994253845159	0.0941612985873011	-0.778445353709271	0.436306510296961	15.4347094698276	1.18251825746783	1.18251825746783	0.276843924078232	0.834223388853945	4	24520192	24520290	Autosomal
ENSG00000207955.5	11	-0.0299168363058113	0.0289399301393894	-1.03375634155703	0.301250086375888	0	1	8.93005043267293	0.538754703265599	0.752403883951666	9	128392007	128393510	Autosomal
ENSG00000208772.1	10	-0.0746685524813699	0.0643546642725464	-1.16026636647724	0.245940373669705	45.4367561475027	1.83273560989763	16.4755408557411	0.0575910548738973	0.701616332405193	2	86135870	86136006	Autosomal
ENSG00000209082.1	13	0.0123192119644999	0.0392353046669941	0.313982829216136	0.753534080083922	0	1	7.59703862665943	0.815774921063077	0.951051346530162	MT	3230	3304	Autosomal
ENSG00000209480.1	2	0.179390310686391	0.122910008677209	1.45952565309398	0.144420485300143	42.0639650285876	1.72604148781226	1.72604148781226	0.188917226625542	0.57540818604493	22	39313819	39313911	Autosomal
ENSG00000209582.1	10	-0.0235792029665977	0.0444768699991008	-0.530145286012132	0.596011202726732	4.78254509841718	1.05022760903828	9.948088832948	0.354704063874694	0.901534240282456	17	7574713	7574847	Autosomal
ENSG00000210049.1	13	-0.00221089653899724	0.0463985948662319	-0.0476500752958424	0.961995123011108	5.58982653392213	1.0592078833107	11.0200421808033	0.527201851665986	0.993920344745974	MT	577	647	Autosomal
ENSG00000210077.1	12	-0.00500957428351629	0.0638613961621672	-0.0784444842200939	0.937474489235102	48.1994253947302	1.93048051613363	21.0441532027108	0.0329164879873042	0.9896279324456	MT	1602	1670	Autosomal
ENSG00000210082.2	12	0.0466692240016421	0.0297088035015924	1.57088870977724	0.11620850154076	21.1514590561332	1.26825428603925	14.0616480304526	0.229600994479556	0.526096096649202	MT	1671	3229	Autosomal
ENSG00000210100.1	11	0.0275612802533348	0.0552702602088282	0.498663841081981	0.618016221968797	53.9245764879442	2.17035444012435	21.7176589313699	0.0166093660860103	0.909165713876671	MT	4263	4331	Autosomal
ENSG00000210107.1	12	-0.0623291649370614	0.0484686531601781	-1.28596857707346	0.19845402843629	0	1	7.64300327315924	0.744881063765866	0.647298442992728	MT	4329	4400	Autosomal
ENSG00000210112.1	11	0.0494176971120748	0.0494351852829225	0.999646240410598	0.317481737072851	3.49166272168089	1.03617990756189	8.95753189224662	0.536138659806217	0.765859355440433	MT	4402	4469	Autosomal
ENSG00000210117.1	12	-0.00171785438497936	0.0687516867795394	-0.0249863598327102	0.980065843489773	53.5314579080346	2.15199348845701	23.4642217555995	0.0151911549938546	0.996404292486344	MT	5512	5579	Autosomal
ENSG00000210127.1	13	0.0919827821124147	0.0431806436056628	2.13018552832204	0.0331562993493288	0	1	6.300312378362	0.900193025270232	0.301789074122749	MT	5587	5655	Autosomal
ENSG00000210135.1	12	0.0738145039261051	0.0409455516506316	1.8027478187601	0.0714278285556156	0	1	7.58762220227425	0.749698172540166	0.434963493293898	MT	5657	5729	Autosomal
ENSG00000210140.1	11	0.100483447151771	0.0437829096041406	2.2950381338354	0.0217309389939858	0	1	8.70877717613789	0.55994668450557	0.239918311111149	MT	5761	5826	Autosomal
ENSG00000210144.1	12	0.0376704910115678	0.0372418361387443	1.01151003595061	0.311772380186353	0	1	5.39798949518548	0.910372245712678	0.761349005285228	MT	5826	5891	Autosomal
ENSG00000210151.2	10	0.0378360771202852	0.0378773296596025	0.998910891034612	0.317837859849321	0	1	6.30568491959162	0.708976960966841	0.765859355440433	MT	7446	7514	Autosomal
ENSG00000210154.1	10	0.0711844047537941	0.0596402644314889	1.19356286281337	0.232649008262699	21.6842477255995	1.27688232693753	11.4000244005721	0.249282342275125	0.684289976929216	MT	7518	7585	Autosomal
ENSG00000210156.1	13	0.0281739928792891	0.0462069853942216	0.609734494447509	0.542037700480542	1.99582388787402	1.02036468206815	10.7617939320349	0.549435818545922	0.882947747739509	MT	8295	8364	Autosomal
ENSG00000210164.1	13	-0.0160062720621669	0.054534291881059	-0.293508387292844	0.769133589526754	33.2439146191721	1.49799077386763	17.3542071403257	0.136751966775563	0.954944647982789	MT	9991	10058	Autosomal
ENSG00000210174.1	12	0.0543442468846771	0.0695786440350726	0.781047800490101	0.434774381335101	47.7479869052175	1.91380186287952	20.6276626328037	0.0374402534299184	0.833786535642545	MT	10405	10469	Autosomal
ENSG00000210176.1	13	-0.0144243082202674	0.0481919447991014	-0.299309527357699	0.764703885837646	0	1	8.9838412378843	0.704309987124545	0.953861961850638	MT	12138	12206	Autosomal
ENSG00000210184.1	13	0.0391752220504478	0.0638511939932656	0.613539381183375	0.53951975163063	34.2541249458734	1.52100797073083	17.5237212451954	0.130935755216737	0.881356594529756	MT	12207	12265	Autosomal
ENSG00000210191.1	13	0.0208559994985588	0.0603063858297313	0.345834014285709	0.72946746091396	31.8437948534663	1.46721783856662	17.5745104881002	0.129233808200309	0.943665793866338	MT	12266	12336	Autosomal
ENSG00000210194.1	10	0.0143967569478381	0.0469924104020741	0.306363449430606	0.759327934349315	0	1	2.64330104326576	0.976778011560044	0.95228661010177	MT	14674	14742	Autosomal
ENSG00000210195.2	13	0.0752227924227142	0.0484154690404027	1.5536933528402	0.120257579398069	0.00746507022388624	1.00007465627538	12.3984438935534	0.414233595857185	0.535191578691135	MT	15888	15953	Autosomal
ENSG00000210196.2	13	0.147405487442129	0.0494108159425287	2.98326357560217	0.00285192277088708	1.26872087256092	1.01285024243354	11.5118169068301	0.485637978354834	0.0745459591147909	MT	15956	16023	Autosomal
ENSG00000211459.2	13	0.00131376371449576	0.0366572165115786	0.0358391563658629	0.971410610844727	40.0820946579412	1.66895019826079	19.8557019212655	0.0698653077643152	0.995122872517434	MT	648	1601	Autosomal
ENSG00000211574.1	13	0.0132381283225172	0.0219083576652279	0.604250146213753	0.54567734594496	18.1724612896259	1.22208246240849	13.7720543034329	0.31550078272143	0.884337021735704	14	100852390	100852487	Autosomal
ENSG00000211592.8	12	0.0980543853311532	0.0587166861102648	1.66995775522848	0.0949277220685454	16.4165520126472	1.19640912654299	11.500928995983	0.402299681753078	0.482653870700498	2	88857161	88857683	Autosomal
ENSG00000211593.2	8	0.0430131256162064	0.0846391638114796	0.508194122900498	0.611317212057424	65.0012647535774	2.85724610606383	16.7351681312341	0.0191860374197502	0.905814632037665	2	88860568	88860605	Autosomal
ENSG00000211594.2	13	0.0576127536532606	0.0533789387410683	1.07931620620503	0.280446790778762	7.86503998249767	1.08536433923674	10.2435127164806	0.594606812869724	0.737200118956548	2	88860886	88860922	Autosomal
ENSG00000211595.2	12	0.143614362270616	0.050032393530866	2.87042757972426	0.00409917083111011	0	1	7.3247861841054	0.772204843161315	0.0929145388384958	2	88861221	88861258	Autosomal
ENSG00000211596.3	13	0.0271769764877877	0.0531157042504159	0.511656145227048	0.608891683742702	0	1	6.22869466522247	0.904117389309412	0.905076870875932	2	88861525	88861563	Autosomal
ENSG00000211597.2	13	0.0271600655396415	0.0499395079509993	0.543859294054139	0.586538302293377	0	1	5.67862029921725	0.931408383274454	0.898205571769375	2	88861886	88861923	Autosomal
ENSG00000211598.2	2	0.113674371541125	0.287526638515315	0.395352486740357	0.692582768895003	77.2719459614068	4.3998487433282	4.39984874332821	0.0359421182235252	0.931670623182252	2	88885397	88886153	Autosomal
ENSG00000211643.2	12	0.0132211821837991	0.0244424668084804	0.540910305305682	0.588569407477504	0	1	4.0711958979525	0.967787859742331	0.899593243473011	22	22318727	22319226	Autosomal
ENSG00000211644.3	11	-0.0297842206262682	0.0377324842483239	-0.789352231097566	0.429906167048496	0.00716997266258094	1.00007170486785	10.7687455845355	0.375816491738651	0.83161259845555	22	22322472	22322969	Autosomal
ENSG00000211675.2	9	-0.013879410991547	0.0627559375181763	-0.221164905512359	0.824964033981405	0	1	6.62652876139358	0.577409729794305	0.967841359328852	22	22895375	22895834	Autosomal
ENSG00000211677.2	12	0.0127548501461618	0.0530637157280357	0.240368582771955	0.810044531635743	0	1	6.81134045228882	0.814149228711266	0.963849210374652	22	22900976	22901437	Autosomal
ENSG00000211679.2	4	-0.00208226078927513	0.149322161130913	-0.0139447539032709	0.988874056742256	62.1763839697569	2.64385086608435	7.96512601680784	0.0467379710005988	0.997289318194841	22	22906342	22906803	Autosomal
